name,type,subtype,region,address,city,state,zip,lat,lon,total_assets_thousands,total_assets_formatted,established_year
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2355 Main St, Tucker, GA 30084",Tucker,GA,30084,33.85405698504954,-84.2142040395244,"568,338,163",$568.34B,1956
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3350 Braselton Hwy, Dacula, GA 30019",Dacula,GA,30019,34.072177994098595,-83.91935802247346,"568,338,163",$568.34B,2005
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1640 Buford Hwy, Cumming, GA 30041",Cumming,GA,30041,34.16287186283752,-84.11835043882874,"568,338,163",$568.34B,2005
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3155 Cobb Pkwy Se, Atlanta, GA 30339",Atlanta,GA,30339,33.8762670168077,-84.45523597507515,"568,338,163",$568.34B,2006
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3151 Lawrenceville Suwanee Rd, Suwanee, GA 30024",Suwanee,GA,30024,34.03456801736475,-84.05128498750334,"568,338,163",$568.34B,2006
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1585 Southlake Pkwy, Morrow, GA 30260",Morrow,GA,30260,33.571938007870656,-84.33844597280884,"568,338,163",$568.34B,1990
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"50 S Marietta Pkwy Sw, Marietta, GA 30064",Marietta,GA,30064,33.95015102063779,-84.55216204028211,"568,338,163",$568.34B,2006
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3750 Old Norcross Rd, Duluth, GA 30096",Duluth,GA,30096,33.96210101617598,-84.1423569638945,"568,338,163",$568.34B,2005
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3720 New Macland Rd, Powder Springs, GA 30127",Powder Springs,GA,30127,33.864887996513815,-84.67623499439854,"568,338,163",$568.34B,2005
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3685 Dallas Hwy Sw, Marietta, GA 30064",Marietta,GA,30064,33.951878991886915,-84.66112401553482,"568,338,163",$568.34B,2007
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"9570 Medlock Bridge Rd, Duluth, GA 30097",Duluth,GA,30097,34.014085747308144,-84.19188177408273,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1430 Pace Rd, Hiram, GA 30141",Hiram,GA,30141,33.89394201985279,-84.76024303806958,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"620 Fontaine Rd Sw, Mableton, GA 30126",Mableton,GA,30126,33.822641989133615,-84.57373798106505,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"291 Gwinnett Dr, Lawrenceville, GA 30046",Lawrenceville,GA,30046,33.942459049125944,-83.99093424512627,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1540 Church St, Decatur, GA 30033",Decatur,GA,30033,33.79258498726067,-84.28558499751873,"568,338,163",$568.34B,2007
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"675 Holcomb Bridge Rd, Roswell, GA 30076",Roswell,GA,30076,34.032833005316945,-84.34170401857314,"568,338,163",$568.34B,2007
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"5600 Roswell Rd, Sandy Springs, GA 30342",Sandy Springs,GA,30342,33.90691800224917,-84.38247300888527,"568,338,163",$568.34B,2009
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3402 Cobb Pkwy Nw, Acworth, GA 30101",Acworth,GA,30101,34.037627998757,-84.68654096344791,"568,338,163",$568.34B,2006
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1676 Monroe Dr Ne, Atlanta, GA 30324",Atlanta,GA,30324,33.799960014317165,-84.37162598798592,"568,338,163",$568.34B,2009
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"4780 Sugarloaf Pkwy, Lawrenceville, GA 30044",Lawrenceville,GA,30044,33.95166001466646,-84.05092800224709,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"4875 Peachtree Industrial Blvd, Norcross, GA 30092",Norcross,GA,30092,33.96917601300831,-84.19435703390947,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1001 Peachtree Industrial Blvd, Suwanee, GA 30024",Suwanee,GA,30024,34.052873004252504,-84.08913196254947,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2605 Peachtree Pkwy, Suwanee, GA 30024",Suwanee,GA,30024,34.09564413786663,-84.17559179671835,"568,338,163",$568.34B,2006
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"6430 Bells Ferry Rd, Woodstock, GA 30189",Woodstock,GA,30189,34.112464019149755,-84.58132502836237,"568,338,163",$568.34B,2008
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2810 Old Milton Pkwy, Alpharetta, GA 30009",Alpharetta,GA,30009,34.0693180049161,-84.27694903885804,"568,338,163",$568.34B,2014
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2685 Metropolitan Pkwy Sw, Atlanta, GA 30315",Atlanta,GA,30315,33.68274299599358,-84.40901195835742,"568,338,163",$568.34B,2014
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"5130 Peachtree Pkwy, Peachtree Corners, GA 30092",Peachtree Corners,GA,30092,33.98198181373352,-84.21448314568022,"568,338,163",$568.34B,2014
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2981 Shallowford Rd, Marietta, GA 30066",Marietta,GA,30066,34.03669601494292,-84.46359197816979,"568,338,163",$568.34B,2015
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"855 Woodstock Rd, Roswell, GA 30075",Roswell,GA,30075,34.060267016319685,-84.38399700652063,"568,338,163",$568.34B,2015
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"6950 Mcginnis Ferry Rd, Suwanee, GA 30024",Suwanee,GA,30024,34.06875583067013,-84.16933755584496,"568,338,163",$568.34B,2015
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1075 Peachtree St Ne, Suite 1e, Atlanta, GA 30309",Suite 1e,GA,30309,33.783849804725776,-84.38332889341291,"568,338,163",$568.34B,2014
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"3146 Peachtree Rd Nw, Atlanta, GA 30305",Atlanta,GA,30305,33.84047835559676,-84.37708589233188,"568,338,163",$568.34B,2015
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2841 Peachtree Rd Ne, Atlanta, GA 30305",Atlanta,GA,30305,33.83242602043711,-84.38439430548041,"568,338,163",$568.34B,2016
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1925 Cobb Pkwy Nw, Kennesaw, GA 30152",Kennesaw,GA,30152,33.99883500020897,-84.58913604011254,"568,338,163",$568.34B,2017
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1297 Mcdonough Blvd Se, Atlanta, GA 30315",Atlanta,GA,30315,33.70436268492072,-84.3500188396425,"568,338,163",$568.34B,2023
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2050 Chamblee Tucker Rd, Atlanta, GA 30341",Atlanta,GA,30341,33.886164577625,-84.304216208078,"568,338,163",$568.34B,2023
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"52 Gwinnett Drive, Lawrenceville, GA 30046",Lawrenceville,GA,30046,33.94702398402,-83.996187971903,"568,338,163",$568.34B,2023
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"135 Riverside Pkwy, Austell, GA 30168",Austell,GA,30168,33.771876992552,-84.557397041729,"568,338,163",$568.34B,2023
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"1297 Mcdonough Boulevard Southeast, Atlanta, GA 30315",Atlanta,GA,30315,33.719052897635,-84.385398879827,"568,338,163",$568.34B,2023
"PNC Bank, National Association",Bank,National Bank,Metro Atlanta,"2050 Chamblee Tucker Rd, Atlanta, GA 30341",Atlanta,GA,30341,33.886164577625,-84.304216208078,"568,338,163",$568.34B,2023
PrimeSouth Bank,Bank,Regional Bank,Rural South Georgia,"530 Memorial Dr, Waycross, GA 31501",Waycross,GA,31501,31.210880983253418,-82.35238796209562,"1,467,071",$1.47B,1997
PrimeSouth Bank,Bank,Regional Bank,Coastal Georgia,"1795 Frederica Rd, Saint Simons Island, GA 31522",Saint Simons Island,GA,31522,31.16455399485517,-81.38693998632344,"1,467,071",$1.47B,1999
PrimeSouth Bank,Bank,Regional Bank,Coastal Georgia,"128 Altama Connector, Brunswick, GA 31525",Brunswick,GA,31525,31.21481201202367,-81.48354603046717,"1,467,071",$1.47B,2001
PrimeSouth Bank,Bank,Regional Bank,Coastal Georgia,"375 W Cherry St, Jesup, GA 31545",Jesup,GA,31545,31.60750199649833,-81.88648196956444,"1,467,071",$1.47B,2002
PrimeSouth Bank,Bank,Regional Bank,Rural South Georgia,"3473 Us Highway 84, Blackshear, GA 31516",Blackshear,GA,31516,31.303708004441,-82.2446850325189,"1,467,071",$1.47B,1891
PrimeSouth Bank,Bank,Regional Bank,Coastal Georgia,"101 Hyde Park Cmns, Brunswick, GA 31523",Brunswick,GA,31523,31.14187998284673,-81.58602502270882,"1,467,071",$1.47B,2008
PrimeSouth Bank,Bank,Regional Bank,Coastal Georgia,"710 Gloucester St, Brunswick, GA 31520",Brunswick,GA,31520,31.149435011273923,-81.49270099657248,"1,467,071",$1.47B,1998
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"2385 Pleasant Hill Rd, Duluth, GA 30096",Duluth,GA,30096,33.964568983747,-84.1414799653652,"837,006",$837.0M,2008
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"5938 Buford Hwy Ne, Doraville, GA 30340",Doraville,GA,30340,33.9128349972483,-84.26404300344365,"837,006",$837.0M,2010
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"5805 State Bridge Rd, Johns Creek, GA 30097",Johns Creek,GA,30097,34.01693768986358,-84.18702286863095,"837,006",$837.0M,2014
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"1185 Old Peachtree Rd Nw Ste 100, Suwanee, GA 30024",Suwanee,GA,30024,34.00278601981829,-84.08136202212486,"837,006",$837.0M,2017
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"7775 Mcginnis Ferry Rd, Johns Creek, GA 30024",Johns Creek,GA,30024,34.0552248824645,-84.13077166496346,"837,006",$837.0M,2019
PromiseOne Bank,Bank,Community Bank,Metro Atlanta,"2800 Lawrenceville Suwanee Rd, Suwanee, GA 30024",Suwanee,GA,30024,34.023638015624,-84.044550966492,"837,006",$837.0M,2024
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"Jones And North Railroad Streets, Midville, GA 30441",Midville,GA,30441,32.817719,-82.234944,"2,210,609",$2.21B,1945
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"113 E Broad St, Louisville, GA 30434",Louisville,GA,30434,32.9997729943133,-82.4083970125804,"2,210,609",$2.21B,1902
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"735 E Winthrope Ave, Millen, GA 30442",Millen,GA,30442,32.803941980379,-81.937459028297,"2,210,609",$2.21B,1974
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"25 North Main Street, Wadley, GA 30477",Wadley,GA,30477,32.86287004959903,-82.40484809753276,"2,210,609",$2.21B,1902
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"107 Us Highway 1 Byp N, Louisville, GA 30434",Louisville,GA,30434,33.00510832003114,-82.39592800096725,"2,210,609",$2.21B,1988
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"721 N Liberty St, Waynesboro, GA 30830",Waynesboro,GA,30830,33.092087001116994,-82.01758700516893,"2,210,609",$2.21B,1989
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"739 N Main St, Wrens, GA 30833",Wrens,GA,30833,33.21887586093003,-82.37743495225897,"2,210,609",$2.21B,1990
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"202 N Harris St, Sandersville, GA 31082",Sandersville,GA,31082,32.9839700055234,-82.81052703168733,"2,210,609",$2.21B,1996
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"301 Mims Rd, Sylvania, GA 30467",Sylvania,GA,30467,32.75176999752958,-81.64829099627597,"2,210,609",$2.21B,1996
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"201 S Main St, Statesboro, GA 30458",Statesboro,GA,30458,32.44470098635401,-81.78441302002614,"2,210,609",$2.21B,1996
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"692 S Main St, Swainsboro, GA 30401",Swainsboro,GA,30401,32.57079633857487,-82.31700212174327,"2,210,609",$2.21B,1999
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"4226 Columbia Rd, Martinez, GA 30907",Martinez,GA,30907,33.50709401234383,-82.12003297271208,"2,210,609",$2.21B,2000
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"549 W Hill St, Thomson, GA 30824",Thomson,GA,30824,33.45928799522076,-82.51098396373493,"2,210,609",$2.21B,2001
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"5049 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,GA,30813,33.458182003096766,-82.19234499251114,"2,210,609",$2.21B,2002
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"2550 Tobacco Rd, Hephzibah, GA 30815",Hephzibah,GA,30815,33.377259002708485,-82.07865101382073,"2,210,609",$2.21B,2003
Queensborough National Bank & Trust Company,Bank,Regional Bank,Central Georgia,"4321 Washington Rd, Evans, GA 30809",Evans,GA,30809,33.5385349921596,-82.12942900235272,"2,210,609",$2.21B,2004
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"421 Furys Ferry Rd, Martinez, GA 30907",Martinez,GA,30907,33.53172000196376,-82.07533597111485,"2,210,609",$2.21B,2006
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"597 S Columbia Ave, Rincon, GA 31326",Rincon,GA,31326,32.26774999977451,-81.22506699581866,"2,210,609",$2.21B,2006
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"1450 Greene St, Augusta, GA 30901",Augusta,GA,30901,33.47764398598933,-81.98204203601091,"2,210,609",$2.21B,2006
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"7393 Hodgson Memorial Dr, Savannah, GA 31406",Savannah,GA,31406,31.99925697967376,-81.11483901791034,"2,210,609",$2.21B,2007
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"216 Us Highway 80 W, Savannah, GA 31408",Savannah,GA,31408,32.09696997986035,-81.14195698925386,"2,210,609",$2.21B,2009
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"3617 Walton Way Ext, Augusta, GA 30909",Augusta,GA,30909,33.48925899876713,-82.07359102651178,"2,210,609",$2.21B,2009
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"1559 Pooler Pkwy, Pooler, GA 31322",Pooler,GA,31322,32.09157999702337,-81.27457001305864,"2,210,609",$2.21B,2021
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"110 W General Screven Way, Hinesville, GA 31313",Hinesville,GA,31313,31.842358355337,-81.598842712864,"2,210,609",$2.21B,2023
Queensborough National Bank & Trust Company,Bank,Regional Bank,Coastal Georgia,"205 S Lewis St, Metter, GA 30439",Metter,GA,30439,32.395351148395,-82.059995998656,"2,210,609",$2.21B,2024
Rabun County Bank,Bank,Community Bank,North Georgia,"121 Rickman St, Clayton, GA 30525",Clayton,GA,30525,34.8783270199217,-83.3950740021631,"366,218",$366.2M,1975
Rabun County Bank,Bank,Community Bank,North Georgia,"7408 Highway 441 N, Dillard, GA 30537",Dillard,GA,30537,34.9812839901919,-83.38375901960943,"366,218",$366.2M,1984
Rabun County Bank,Bank,Community Bank,North Georgia,"210 Cannon Bridge Rd, Cornelia, GA 30531",Cornelia,GA,30531,34.545119001783945,-83.54780703016921,"366,218",$366.2M,1999
Rabun County Bank,Bank,Community Bank,North Georgia,"389 Washington Street, Clarkesville, GA 30523",Clarkesville,GA,30523,34.602346990538,-83.518619986027,"366,218",$366.2M,2025
"RBC Bank, (Georgia) National Association",Bank,Regional Bank,Metro Atlanta,"3550 Lenox Rd Ne, Atlanta, GA 30326",Atlanta,GA,30326,33.8518050191234,-84.3672740200382,"8,044,396",$8.04B,1985
Regions Bank,Bank,National Bank,Metro Atlanta,"6636 Church St, Douglasville, GA 30134",Douglasville,GA,30134,33.75070099427863,-84.74720699933692,"158,218,000",$158.22B,1934
Regions Bank,Bank,National Bank,North Georgia,"15 W Kytle St, Cleveland, GA 30528",Cleveland,GA,30528,34.5964849808237,-83.76357498753983,"158,218,000",$158.22B,1946
Regions Bank,Bank,National Bank,North Georgia,"168 North Hill Street, Toccoa, GA 30577",Toccoa,GA,30577,34.579836006546,-83.326370978414,"158,218,000",$158.22B,1951
Regions Bank,Bank,National Bank,North Georgia,"2995 Canton Hwy, Ball Ground, GA 30107",Ball Ground,GA,30107,34.340277986759446,-84.38183900172908,"158,218,000",$158.22B,1926
Regions Bank,Bank,National Bank,Central Georgia,"100 E Robert Toombs Ave, Washington, GA 30673",Washington,GA,30673,33.73638399119321,-82.737945030787,"158,218,000",$158.22B,1895
Regions Bank,Bank,National Bank,Central Georgia,"1460 Eatonton Rd, Madison, GA 30650",Madison,GA,30650,33.57265700752505,-83.47668498916397,"158,218,000",$158.22B,1898
Regions Bank,Bank,National Bank,Metro Atlanta,"160 Confederate Ave, Dallas, GA 30132",Dallas,GA,30132,33.92524800911791,-84.84193197677001,"158,218,000",$158.22B,1922
Regions Bank,Bank,National Bank,Metro Atlanta,"1457 Mount Vernon Rd, Dunwoody, GA 30338",Dunwoody,GA,30338,33.94285801050387,-84.338419988909,"158,218,000",$158.22B,1889
Regions Bank,Bank,National Bank,Central Georgia,"15 Lee St, Jefferson, GA 30549",Jefferson,GA,30549,34.11717200843485,-83.57337602580589,"158,218,000",$158.22B,1908
Regions Bank,Bank,National Bank,Metro Atlanta,"1 Community Square Blvd, Villa Rica, GA 30180",Villa Rica,GA,30180,33.732045979114275,-84.93155497355924,"158,218,000",$158.22B,1899
Regions Bank,Bank,National Bank,Central Georgia,"125 Heard St, Elberton, GA 30635",Elberton,GA,30635,34.10965800942371,-82.8655549804054,"158,218,000",$158.22B,1928
Regions Bank,Bank,National Bank,North Georgia,"187 S Main St, Ellijay, GA 30540",Ellijay,GA,30540,34.69268601140598,-84.4843060078492,"158,218,000",$158.22B,1974
Regions Bank,Bank,National Bank,North Georgia,"1287 Historic Homer Hwy, Homer, GA 30547",Homer,GA,30547,34.3203560050206,-83.50106199435008,"158,218,000",$158.22B,1974
Regions Bank,Bank,National Bank,North Georgia,"293 E Church St, Jasper, GA 30143",Jasper,GA,30143,34.46809899269981,-84.42509699818916,"158,218,000",$158.22B,1977
Regions Bank,Bank,National Bank,North Georgia,"69 E Washington St, Summerville, GA 30747",Summerville,GA,30747,34.4801587586333,-85.3465207269286,"158,218,000",$158.22B,1978
Regions Bank,Bank,National Bank,Metro Atlanta,"515 Atlanta Rd, Cumming, GA 30040",Cumming,GA,30040,34.197245838212424,-84.13595050765944,"158,218,000",$158.22B,1984
Regions Bank,Bank,National Bank,Metro Atlanta,"2653 Marietta Hwy, Canton, GA 30114",Canton,GA,30114,34.21169100059741,-84.50379703403627,"158,218,000",$158.22B,1973
